ID,Category,Subcategory,Topic,Content,Keywords
147,Tactical,Psyops,Information Operations Awareness,"Information Operations (IO) affect the information environment of the adversary. Enemy psychological operations (PSYOPS) may target Indian soldiers through social media misinformation, leaflets, radio broadcasts, and influence through local population contact. Recognising influence operations: information that undermines unit morale, exaggerates casualties, or encourages desertion is likely enemy PSYOPS. Counter-measures: report all suspected PSYOPS material to the intelligence officer, maintain unit cohesion and trust in the chain of command, and do not share unverified information on social media or messenger apps. Even personal photos from deployment can contribute to enemy intelligence gathering when posted online.",information operations,PSYOPS,psychological operations,social media,misinformation,influence operations,intelligence officer,morale,counter-PSYOPS,information warfare
148,General Knowledge,Geography,Strategic Geography of India,"Understanding India's strategic geography is essential for operational soldiers. Himalayan barrier: provides natural defence against China but limits India's ability to reinforce forward areas quickly — hence massive BRO infrastructure investment. Indo-Gangetic Plain: most populous heartland containing Delhi — its defence is the strategic priority on the western front. Siliguri Corridor (Chicken's Neck): 22km wide corridor connecting Northeast India to mainland — extremely vulnerable. Andaman and Nicobar Islands: positioned 650km from the Malacca Strait — strategic chokepoint for global maritime trade. Three coastlines require strong naval power for effective defence of the peninsular.",strategic geography,Himalayas,BRO,Siliguri Corridor,Chicken's Neck,Andaman,Indian Ocean,chokepoint,border,maritime
149,General Knowledge,Geography,Border Roads Organisation (BRO),"BRO was established in 1960 following the border security lessons of the 1962 war. Mission: build and maintain roads in strategically important areas of 19 border states and union territories. Key achievements: Atal Tunnel (Rohtang) — 9km tunnel giving all-weather access to Ladakh; Darbuk-Shyok-Daulat Beg Oldie (DSDBO) road — critical Ladakh defence logistics route; Sela Tunnel connecting Arunachal Pradesh all year. BRO falls under Ministry of Defence and is staffed primarily by Corps of Engineers officers with GREF (General Reserve Engineer Force) personnel and contracted civilian labour.",BRO,Border Roads Organisation,Atal Tunnel,Rohtang,DSDBO,Daulat Beg Oldie,Sela Tunnel,Ladakh,infrastructure,Arunachal
150,General Knowledge,Intelligence,Military Intelligence Basics,"Military intelligence provides information about the enemy and terrain. Intelligence cycle: Direction (commander states requirement), Collection (gathering information), Processing (converting raw data to usable intelligence), Dissemination (distributing to those who need it). Sources: HUMINT (human intelligence — informers, prisoner interrogation), SIGINT (signals intelligence — intercepting enemy communications), IMINT (imagery — satellite, UAV, aerial photographs), OSINT (open source — social media, news, public records). At unit level: patrol reports, OP logs, and captured documents are the primary intelligence sources. Intelligence is only useful if timely — a perfect report received after the enemy has moved is useless.",intelligence,HUMINT,SIGINT,IMINT,OSINT,intelligence cycle,collection,processing,dissemination,military intelligence
151,General Knowledge,Intelligence,Prisoner Handling (CPERS),"Captured Persons (CPERS) handling is governed by the Geneva Conventions, which India has ratified. The 5 S's of prisoner handling: Search (thorough — including hidden cavities), Silence (prevent communication between prisoners), Segregate (officers from soldiers, women from men, wounded separately), Safeguard (protect from harm including from own troops — this is a legal and moral obligation), Speed to the rear (evacuate to prisoner handling facility quickly). Prisoners must receive food, water, medical attention, and protection from violence. Abuse of prisoners is a war crime punishable under both Indian military law and international law.",prisoner handling,CPERS,Geneva Convention,POW,5 S's,search,segregate,safeguard,war crime,international law
152,Technical,Engineering,Improvised Obstacle Construction,"Obstacles slow enemy movement and channelise them into kill zones covered by fire. Types: wire obstacles (single apron, double apron, concertina), anti-vehicle ditches (minimum 2m wide and 1.5m deep), abatis (trees felled across road), cratering (explosives destroy road surface). Key principle: every obstacle must be covered by fire — an unobserved obstacle can be breached at leisure. Anti-lifting devices: secondary fuzes placed under mines deter enemy from removing them. Wire pickets driven into ground (rather than hammered) make less noise — important for night construction in forward areas.",obstacle,wire fence,barbed wire,anti-vehicle,abatis,cratering,covered by fire,defensive plan,field engineering,anti-lifting
153,Tactical,Logistics,Field Ammunition Management,"Ammunition management is critical — running out of ammunition in contact is a tactical failure. Basic load: INSAS — 210 rounds (7 magazines), AK-203 — 90 rounds (3 magazines). First line: carried on person. Second line: held at platoon or company level. Third line: held at battalion or brigade level. Ammunition states reported to commander: RED (less than 25% — critical), AMBER (25-50%), GREEN (above 50%). Controlled pairs: in aimed fire, shoot in pairs — reduces waste and maintains accuracy. Dud rounds: do not attempt to extract, mark location, report, await EOD. Captured enemy ammunition: use only if same calibre confirmed and checked for booby traps.",ammunition management,basic load,first line,second line,ammunition state,RED AMBER GREEN,controlled pairs,dud round,EOD,logistics
154,Tactical,Logistics,Medical Evacuation Chain,"Indian Army medical evacuation follows the Role system. Role 1: Regimental Aid Post (RAP) — unit level, manned by RMO and medical assistants, stabilises casualty and prepares for evacuation. Role 2: Field Medical Centre — basic surgery and blood transfusion, holds casualties up to 48 hours. Role 3: Field Hospital — full surgical capability near the front. Role 4: Base or Command Hospital — definitive specialist treatment. Evacuation means: ambulance jeep, BMP-2 modified variant, Dhruv helicopter (high altitude), fixed-wing for long distances. Golden Hour principle: aim to get casualty to Role 2 surgical care within 1 hour of wounding.",medical evacuation,MEDEVAC,RAP,RMO,Role 1,Role 2,Role 3,Field Hospital,Golden Hour,CASEVAC
155,General Knowledge,Law,Law of Armed Conflict (LOAC),"LOAC (also called International Humanitarian Law) governs soldiers in war. Key principles: Distinction (attack only combatants and military objectives, not civilians), Proportionality (collateral damage must not be excessive relative to military advantage), Military Necessity (use only force necessary to achieve legitimate objective), Humanity (prevent unnecessary suffering). Protected persons: civilians, wounded soldiers, prisoners of war, medical personnel, chaplains. Protected symbols: Red Cross and Red Crescent on medical vehicles and personnel — attacking them is a war crime. Soldiers must understand these rules — ignorance is not a defence in a war crimes tribunal.",LOAC,law of armed conflict,IHL,distinction,proportionality,military necessity,civilian protection,Red Cross,war crime,Geneva Convention
156,General Knowledge,Law,AFSPA and Soldier's Legal Protection,"The Armed Forces Special Powers Act (AFSPA) applies in declared disturbed areas — currently Jammu and Kashmir and parts of Northeast India. Section 4 powers: any commissioned officer, warrant officer, JCO, or NCO can fire on persons violating law (with warning), arrest without warrant, and enter and search premises. Section 6: prosecution of soldiers requires prior Central Government sanction — protects bona fide operational acts from malicious prosecution. Limitation: AFSPA does not authorise rape, torture, or extrajudicial killing — these remain serious criminal offences. Supreme Court rulings confirm disproportionate force is NOT protected even under AFSPA.",AFSPA,Armed Forces Special Powers Act,disturbed area,J&K,Northeast,legal protection,Section 4,Section 6,soldier rights,prosecution
157,Medical,Physiology,Physical Fitness Standards for Indian Army,"Battle Physical Efficiency Test (BPET) for infantry: 5km run in 24 minutes (pass), 21 minutes (incentive). Beam exercises: minimum 6 chin-ups, 9-foot ditch crossing, balance beam. Annual Physical Fitness Test (APFT): push-ups minimum 20, sit-ups, 1.6km run. Special Forces selection: multi-day exercises covering 100+ km with full combat load — attrition above 90% is normal. Physical degradation at altitude: VO2 max reduces approximately 1% per 100m above sea level — a soldier at 5,000m has roughly 50% of his sea-level aerobic capacity. Maintenance standard: minimum 30 minutes aerobic exercise 5 days per week.",BPET,physical fitness,APFT,infantry,5km run,chin-ups,special forces,VO2 max,altitude,fitness standards
158,Medical,Physiology,Nutrition and Performance,"Carbohydrates are the primary fuel for intense activity — bread, rice, and potatoes. Proteins support muscle repair — dal, paneer, meat, eggs, and soya. Micronutrients critical for soldiers: Iron prevents anaemia and is critical for oxygen-carrying capacity at altitude (found in meat, spinach, dal). Vitamin D supports bone health and immune function (sun exposure and fortified milk). Zinc aids immune function and wound healing (meat and seeds). Pre-exercise: carbohydrate meal 2-3 hours before activity. Post-exercise: protein within 30 minutes of completion aids muscle recovery. Fasting during exercise significantly degrades performance — soldiers must eat even without appetite in cold and at altitude.",nutrition,carbohydrates,protein,iron,Vitamin D,anaemia,altitude,performance,energy,muscle recovery
159,Administrative,Discipline,Court Martial Process,"When a soldier commits a serious offence: Complaint leads to preliminary investigation by Adjutant, then Summary of Evidence (SE) recorded by an officer (witnesses examined and statements recorded), then CO decides on summary award for minor offences or Court Martial for serious offences. Types: SGCM (Summary General Court Martial — CO can convene for soldiers below officer rank, can award up to life imprisonment), DCM (District Court Martial — convened by Brigade Commander), GCM (General Court Martial — most serious, convened by Army Commander, required for officers). The accused soldier is entitled to an officer to assist his defence throughout the process.",court martial,SGCM,DCM,GCM,summary of evidence,legal process,discipline,Army Act,accused,defence
160,Technical,IT,Army's Digital Transformation Initiatives,"Indian Army's digital transformation programmes. AION (Army Integrated Operations Network): classified intranet for internal communication and data sharing. ARMY-GLOBE: wide area network connecting Army establishments across India. SANGAM: tri-services secure messaging and collaboration platform. Army Portal: online services for soldiers including leave applications, document requests, and grievance submissions. SPARSH (System for Pension Administration Raksha): pensioners manage pension digitally without visiting pension offices. SAI (Secure Application for Internet): Army's approved secure messaging app built on indigenous infrastructure — approved alternative to commercial messaging apps for official communication.",AION,ARMY-GLOBE,digital transformation,secure network,SPARSH,pension,SANGAM,SAI,cyber,digital India
161,Tactical,Leadership,Section Commander Responsibilities,"The Section Commander (Havildar or Lance Naik) is the most important leadership position in the army — closest to the soldiers. Responsibilities: know every man by name and personal situation, ensure physical and mental welfare, maintain weapon and equipment readiness, lead from the front in battle, maintain discipline without illegal punishment, accurately report section combat effectiveness to platoon commander. Decision-making: must be rapid based on incomplete information — a 70% solution executed immediately beats a perfect solution that arrives too late. After action review after every exercise and operation: what happened, what went right, what must improve.",section commander,Havildar,leadership,NCO,welfare,responsibility,decision making,after action review,infantry,small unit leadership
162,Tactical,Leadership,Officer-JCO-Soldier Relationship,"The relationship between commissioned officers, JCOs, and soldiers is the foundation of Indian Army effectiveness. JCOs (Naib Subedar, Subedar, Subedar Major) bridge the gap between commissioned officers and soldiers. They translate the officer's intent into action soldiers understand, provide institutional memory built over 15-25 years of service, and maintain discipline at the grass-roots level. A wise young officer listens to his Subedar before issuing orders — the JCO's operational experience is irreplaceable. The Subedar Major is the senior JCO in a battalion and serves as the commanding officer's trusted advisor on the pulse of the unit.",JCO,officer,Subedar,Naib Subedar,Subedar Major,leadership,relationship,unit cohesion,experience,commissioned officer
163,General Knowledge,Organisations,DRDO and Indigenous Defence Development,"The Defence Research and Development Organisation (DRDO) established in 1958 is India's primary defence R&D body under the Ministry of Defence. It operates 52 laboratories across India. Key achievements: Agni and Prithvi missile series, Arjun MBT, Tejas LCA, BrahMos (joint with Russia), Akash SAM, Nag ATGM, ATAGS howitzer. Technology Development Fund (TDF) funds private sector defence R&D. Atmanirbhar Bharat defence policy has significantly increased private sector participation with a positive import ban list of 300+ items to force indigenous production. DPP (Defence Procurement Procedure) gives preference to Make in India.",DRDO,indigenous,defence research,Agni,Prithvi,Arjun,Tejas,Akash,Atmanirbhar Bharat,defence manufacturing
164,Tactical,Counter-IED,Route Clearance Operations,"Route clearance finds and neutralises IEDs along a route before main body movement. Formation: lead Husky vehicle with ground-penetrating radar, followed by Buffalo armoured vehicle with robotic arm for IED extraction, security elements on flanks, EOD team, and medical cover. Visual search: soldiers search verges, culverts, and suspicious objects on foot where radar cannot reach. Controlled entry: route cleared from one end before any traffic allowed through. Rate of advance: approximately 1-2 km per hour for thorough clearance. In J&K: specialised route clearance teams exist in each sector with dedicated equipment and standing operating procedures.",route clearance,IED,EOD,Husky,Buffalo,ground penetrating radar,J&K,counter-IED,culvert,bomb disposal
165,Tactical,Counter-IED,EOD Procedures,"Explosive Ordnance Disposal is one of the most dangerous military specialisations. First responder actions: stop, assess, mark (do not touch), cordon (minimum 300m), inform chain of command, await trained EOD personnel. IED trigger types: pressure plate (weight-activated), command wire (observer-detonated), victim-operated (tripwire or tilt switch), RCIED (radio-controlled — phone or remote detonated). Electronic countermeasures (ECM) jammers block RCIED triggers — all patrol vehicles in J&K are equipped. EOD operators use remote cameras, robotic vehicles, water-jet disruptors to neutralise devices, and controlled explosion as last resort. Never attempt personal investigation of a suspected device.",EOD,IED,explosive ordnance disposal,cordon,RCIED,ECM jammer,disruptor,bomb disposal,pressure plate,command wire
166,Medical,Toxicology,Organophosphate Poisoning,"Organophosphate poisoning can occur from nerve agents (military) or agricultural pesticide exposure. Mechanism: inhibits acetylcholinesterase enzyme causing accumulation of acetylcholine. Mnemonic SLUDGE for symptoms: Salivation, Lacrimation, Urination, Defecation, GI distress, Emesis (vomiting). Additional signs: DUMBELS — Diarrhoea, Urination, Miosis, Bradycardia, Emesis, Lacrimation, Salivation. Key sign: pinpoint pupils (miosis) with muscle twitching. Treatment: Atropine 2-4mg IV or IM immediately, repeat every 5-10 minutes until secretions dry — Atropine is the antidote. Pralidoxime reactivates cholinesterase if given within hours of exposure. Remove contaminated clothing and decontaminate skin with large volumes of water.",organophosphate,nerve agent,pesticide,SLUDGE,DUMBELS,miosis,Atropine,Pralidoxime,toxicology,decontamination
167,General Knowledge,Culture,Regimental Traditions and Izzat,"Regimental traditions are a powerful motivating force in the Indian Army. Izzat (honour and pride): a soldier's individual actions reflect on the entire regiment — this concept motivates maintaining standards under extreme pressure. Battle honours inscribed on regimental colours represent famous engagements the regiment fought in. Regimental centres train recruits and provide reinforcements. Soldiers refer to their regiment as paltan — a word carrying deep emotional resonance. Regimental temples, gurudwaras, and mosques are maintained at centres — faith is a key part of regimental identity that transcends the diversity of India's population.",izzat,regimental tradition,battle honour,regimental colours,paltan,unit cohesion,morale,regiment,cultural traditions,pride
168,General Knowledge,Culture,Sainik Dharm and Military Ethics,"Sainik Dharm is the ethical framework guiding the Indian soldier. Key principles: Nishkam Karma (duty without expectation of reward — Bhagavad Gita concept), protection of the innocent and weak, loyalty to the nation above personal interest, truthfulness even when inconvenient. The Chetwode Credo enshrines: the safety, honour, and welfare of your country comes first; then the honour, welfare, and comfort of your soldiers; and last, your own ease, comfort, and safety. Corruption in procurement, arms trafficking, and misuse of regimental funds violate Sainik Dharm and are serious punishable offences.",Sainik Dharm,military ethics,duty,Nishkam Karma,Bhagavad Gita,Chetwode Credo,honour,corruption,whistleblowing,values
169,General Knowledge,Operations,Operation Meghdoot 1984,"Operation Meghdoot was India's military operation to secure the Siachen Glacier before Pakistan could occupy it. Launched on April 13, 1984, Indian Army units were helilifted to key passes including Sia La and Bilafond La — arriving just hours before Pakistani troops were planned to do the same. Key units: Kumaon Regiment and Punjab Regiment were the first deployed. The operation secured the entire glacier for India — establishing the world's highest battlefield at altitudes exceeding 6,000m. India spends approximately 5-7 crore rupees per day to maintain Siachen positions. More soldiers are lost to weather and altitude than to enemy action.",Operation Meghdoot,Siachen,1984,Kumaon Regiment,Punjab Regiment,glacier,Sia La,Bilafond La,high altitude,Pakistan
170,General Knowledge,Operations,Surgical Strikes 2016 and Balakot 2019,"Surgical strikes 2016: On September 29, Para SF units conducted cross-LOC strikes against terrorist launch pads in Pakistan-administered Kashmir following the Uri attack (September 18) that killed 18 soldiers. Multiple Para SF teams crossed the LOC simultaneously, destroyed camps, and returned. India officially announced the strikes. Balakot 2019: On February 26, Indian Air Force Mirage 2000H jets struck the Jaish-e-Mohammed training camp at Balakot inside Pakistani territory — the first IAF strike inside Pakistan since 1971. Background was the Pulwama attack (February 14) killing 40 CRPF personnel. Both operations demonstrated India's willingness to use offensive action beyond its borders in response to terrorism.",surgical strikes,2016,Balakot,2019,Para SF,LOC,Uri attack,Pulwama,Mirage 2000,counter-terrorism
171,General Knowledge,Training,National Defence Academy (NDA),"The National Defence Academy (NDA) at Khadakwasla, Pune, jointly trains officers for all three services over a 3-year (6-term) course. Entry is through the UPSC NDA exam conducted twice yearly — one of India's most competitive examinations. Graduates receive a degree from Jawaharlal Nehru University. After NDA: Army cadets proceed to IMA Dehradun (1 year), Navy cadets to INA Ezhimala (1 year), and Air Force cadets to AFA Hyderabad (1.5 years). NDA is considered the most prestigious officer entry route. The President's Cadet is the best all-round cadet of each course.",NDA,National Defence Academy,Khadakwasla,Pune,joint services,UPSC,IMA,officer training,all services,President's Cadet
172,General Knowledge,Training,Indian Military Academy (IMA),"The Indian Military Academy (IMA) at Dehradun is the premier officer training institution of the Indian Army. Cadets undergo 18-month training covering academic subjects, military tactics, weapons handling, leadership development, and physical fitness. The Chetwode Hall Credo defines the officer's priorities: country first, soldiers second, self last. Passing Out Parade (POP) at the famous parade ground is attended by thousands. The Sword of Honour is awarded to the best cadet of each course. IMA also trains officers from over 28 friendly foreign nations — a source of significant strategic soft power for India.",IMA,Indian Military Academy,Dehradun,officer training,Chetwode Hall,Sword of Honour,Passing Out Parade,commission,leadership,training
173,Administrative,Pay,Indian Army Pay and Allowances,"Pay structure under the 7th Pay Commission (implemented 2016). Basic pay for Other Ranks: Sepoy Level 3 (₹21,700), Naik Level 4 (₹25,500), Havildar Level 5 (₹29,200), Naib Subedar Level 6 (₹35,400), Subedar Level 7 (₹44,900), Subedar Major Level 8 (₹47,600). Military Service Pay (MSP) of ₹5,200 per month is paid to all JCOs and Other Ranks in addition to basic pay. High Altitude Allowance reaches up to ₹25,000 per month for Zone V (Siachen area). Field Area Allowance, free rations, and free accommodation significantly increase total emoluments beyond basic pay alone.",pay,salary,7th Pay Commission,MSP,Military Service Pay,High Altitude Allowance,Siachen,ration,allowances,emoluments
174,Administrative,Welfare,Ex-Servicemen Contributory Health Scheme (ECHS),"ECHS established in 2003 provides healthcare to Ex-Servicemen and their dependents — covering over 50 lakh ESM and approximately 1 crore dependents across India. Structure: ECHS Polyclinics at station level for outpatient treatment, empanelled private hospitals for cashless specialist and surgical care, and government hospitals. One-time contribution at retirement — amount varies by rank and last pay drawn. Services covered: OPD consultations, specialist referrals, surgery, hospitalisation, and medicines. Dental treatment available at polyclinics. ECHS card must be updated when changing address or adding family dependents.",ECHS,health scheme,ex-servicemen,polyclinic,empanelled hospital,cashless,medical,ESM,dependents,welfare
175,Administrative,Documentation,Service Documents Every Soldier Must Know,"Key service documents: Army Book 64 (AB-64) — the soldier's personal document containing service record, medical grading, leave account, and identity particulars — must be maintained carefully. Military ID: must be carried at all times in uniform. Nomination forms for bank account and insurance must be kept current — critical for family welfare if soldier is killed. AGI (Army Group Insurance) is collective life insurance mandatory for all soldiers with premiums deducted from pay. A registered will prevents family disputes over assets. Updated documents prevent delays in pension and other benefits flowing to the soldier's family after service or death.",AB-64,Army Book 64,identity card,medical record,will,nomination,AGI,Army Group Insurance,service documents,administration
176,Medical,Ophthalmology,Eye Injuries in Combat,"Eye injuries are common in blast and fragmentation incidents. Corneal abrasion (foreign body): do not rub, irrigate with clean water, patch both eyes as they move together. Penetrating eye injury: do not remove any embedded object, cover with rigid shield (not pressure bandage), evacuate urgently — permanent vision loss results from mishandling. Flash blindness: temporary from explosions or laser — reassure the casualty, vision usually returns within minutes to hours. Chemical splash: irrigate immediately with large volumes of water for minimum 20 minutes. The golden rule for serious eye injury: cover without compression, do not remove objects, and evacuate.",eye injury,blast,fragmentation,corneal abrasion,penetrating eye,flash blindness,irrigation,evacuation,first aid,ocular trauma
177,Medical,Emergency,Lightning Strike Management,"Lightning strikes are a genuine hazard in mountainous postings in Ladakh, Uttarakhand, and Arunachal Pradesh during monsoon. Contrary to popular belief, a lightning strike victim carries no residual electrical charge and is completely safe to touch. CPR should be started immediately for cardiac arrest from lightning — recovery rate is high if CPR begins within minutes. Burns at entry and exit wound sites require standard burns treatment. Temporary neurological effects including confusion, memory loss, and hearing loss are common and usually resolve. Prevention: avoid exposed high ground, lone trees, open water, and metal objects during electrical storms — always descend or seek shelter.",lightning,thunder,high altitude,CPR,cardiac arrest,burns,Ladakh,mountaineering,first aid,emergency
178,Medical,Dermatology,Foot Care in Field,"Foot care is a combat effectiveness priority for infantry. Trench foot (non-freezing cold injury): prolonged exposure of feet to cold and wet above 0 degrees Celsius — causes swelling, redness, numbness, and pain. Prevention: change wet socks twice daily minimum, dry feet completely before putting on socks, never sleep in wet socks, use foot powder. Blisters: prevent with properly fitted boots. If blister is large and painful: sterilise needle, pierce at the edge, leave skin intact as natural dressing, apply antiseptic, and cover. Athlete's foot in hot weather: keep feet dry, change socks daily, apply Clotrimazole powder. Ill-fitting boots are a significant combat ineffectiveness issue.",foot care,trench foot,blisters,athlete's foot,socks,boots,infantry,field hygiene,cold weather,non-freezing cold injury
179,Field Craft,Signalling,Visual Signals and Hand Signals,"Visual signals allow communication without radio in noise-restricted or radio-silent situations. Standard Indian Army hand signals: Come here (beckoning), Halt (raised fist), Enemy seen (pointing finger), Take cover (pushing hands downward), Move forward (arm swung forward), Speed up (circular arm motion), Section attack (arm pointed at objective then sweeping). VS-17 signal panel: bright orange/pink panel used for air-ground identification, ground-to-air communication, and marking positions for extraction. Heliograph mirror: sunlight reflection used for long-distance signalling — visible up to 50km in clear conditions. All soldiers must know and practice hand signals until they are instinctive.",hand signals,visual signals,VS-17,heliograph,communication,radio silence,section signals,ground to air,fieldcraft,signalling
180,Field Craft,Survival,Fire Starting Techniques,"Fire provides warmth, water purification, cooking, signalling, and psychological comfort. Fire triangle: fuel, heat, oxygen. Preparation: tinder (dry grass, cotton lint, shredded bark), kindling (pencil-thin sticks), fuel (larger logs). Methods: military lighter (most reliable — maintain as priority kit), waterproof matches, flint and steel striker (reliable in wet conditions), bow drill (friction method — effective but slow, requires dry softwood). Never start a fire in a hide position — smoke and light betray the position. In snow: construct a raised platform under the fire to prevent it sinking into the snow and extinguishing itself.",fire starting,survival,tinder,flint,bow drill,warmth,signal,water purification,survival kit,cold weather
181,Field Craft,Survival,Signalling for Rescue,"In a survival situation, being found is the primary task after immediate safety. Visual signals (most important — visible to aircraft during daylight): signal mirror visible up to 50km in clear weather, bright colour panels, smoke (dark smoke visible against light sky, light smoke against dark jungle). Audio: whistle — three blasts is the internationally recognised distress signal. Electronic: EPIRB or PLB (Personal Locator Beacon) sends GPS position to search and rescue satellites. Rule of threes for signals: three fires in a triangle, three whistle blasts, three shots. Start signalling as soon as the decision to attract rescue is made — do not delay.",rescue signal,signalling,survival,EPIRB,PLB,whistle,signal mirror,fire,smoke,aircraft
182,Technical,Aircraft,Indian Air Force Fast Jets,"Indian Air Force fast jet fleet: Su-30 MKI is the primary air superiority fighter — twin-engine, supermaneuverable, can carry BrahMos-A air-launched cruise missile. Mirage 2000 provides precision strike capability with laser-guided bombs and SCALP cruise missile — used in the 2019 Balakot airstrikes. Rafale (inducted 2020): Meteor BVR missile with range exceeding 100km, SCALP cruise missile, SPECTRA electronic warfare suite — currently the most capable IAF fighter. MiG-29K operates from INS Vikramaditya for fleet air defence. IAF is acquiring additional Rafales and evaluating the MQ-9B armed drone and MRFA (Multi Role Fighter Aircraft) to replace ageing MiG-21s.",Su-30 MKI,Mirage 2000,Rafale,MiG-29,fighter,Indian Air Force,IAF,Balakot,air superiority,ground attack
183,Technical,Naval,Indian Navy Submarines,"Indian Navy operates both conventional and nuclear submarines. Conventional diesel-electric: Kalvari class — 6 Scorpene-type submarines of French design built at MDL Mumbai. Nuclear: INS Arihant (SSBN — carries K-15 Sagarika SLBMs, completing India's nuclear triad), INS Arighat (second SSBN), INS Chakra (nuclear attack submarine leased from Russia). Anti-Submarine Warfare (ASW) against enemy submarines: P-8I Poseidon maritime patrol aircraft, helicopter sonobuoys, ship-mounted sonar, and lightweight torpedoes. Future: 6 additional conventional submarines under P-75I project with air-independent propulsion (AIP) for longer underwater endurance.",submarine,INS Arihant,SSBN,Kalvari,Scorpene,nuclear submarine,Chakra,P-8I,anti-submarine,naval warfare
184,Technical,Naval,INS Vikrant Aircraft Carrier,"INS Vikrant (IAC-1) is India's first indigenously built aircraft carrier, commissioned September 2022. Displacement 45,000 tonnes. Aircraft capacity: up to 30 aircraft including MiG-29K fighters, Ka-31 AEW helicopters, and MH-60R ASW helicopters. STOBAR configuration uses a ski-jump for aircraft takeoff and arrestor wires for recovery. Powered by 4 General Electric LM2500 gas turbines producing 88MW total — maximum speed 28 knots. Built at Cochin Shipyard. The hull steel (DMR 249A grade) was developed indigenously by DRDO and SAIL — a major achievement of the Atmanirbhar Bharat programme.",INS Vikrant,aircraft carrier,IAC-1,MiG-29K,STOBAR,Cochin Shipyard,ski-jump,naval aviation,indigenous,Atmanirbhar
185,General Knowledge,History,1971 War and Liberation of Bangladesh,"The 1971 war resulted in the creation of Bangladesh. Indian Army launched a 13-day campaign coordinated across four fronts. Key operations: capture of Dhaka, amphibious landing at Cox's Bazar, and airborne assault by 2 Para Battalion at Tangail — one of India's rare combat airborne operations. Pakistan's Eastern Command surrendered on December 16 — the largest military surrender since World War II with 93,000 POWs. Indian Navy blockaded East Pakistan and INS Vikrant prevented sea escape. General Manekshaw (later Field Marshal) commanded the campaign which is studied as a model of tri-services joint operations planning and execution.",1971 war,Bangladesh,Pakistan,Dhaka,surrender,Manekshaw,Field Marshal,joint operations,airborne,liberation
186,General Knowledge,History,India-China War 1962,"The 1962 Sino-Indian War shaped Indian Army doctrine for decades. Key battles include the Namka Chu disaster and the heroic stand at Rezang La where Major Shaitan Singh's Charlie Company of 114 soldiers held against thousands of Chinese — all died fighting, earning Shaitan Singh a posthumous Param Vir Chakra. Lessons learned: inadequate logistics to forward posts, political interference in military decisions, poor World War II era equipment, and lack of high-altitude warfare training. Post-1962 reforms included creation of mountain divisions, significant investment in border infrastructure (now accelerated under BRO), and establishment of the Corps of Mountain Artillery.",1962 war,India China war,McMahon Line,Rezang La,Shaitan Singh,Aksai Chin,PVC,Arunachal,border dispute,mountain warfare
187,General Knowledge,Awards,Indian Gallantry Awards System,"Indian military gallantry awards in order of precedence: Param Vir Chakra (PVC) — highest wartime gallantry award, only 21 awarded since independence (all but one posthumously). Maha Vir Chakra (MVC) — second highest. Vir Chakra (VrC) — third. Ashok Chakra — highest peacetime gallantry (equivalent of PVC for non-combat gallantry). Kirti Chakra — second highest peacetime. Shaurya Chakra — third peacetime gallantry award. Sena Medal, Nau Sena Medal, Vayu Sena Medal — service-specific gallantry. Vishist Seva Medal — distinguished service. Param Vir Chakra recipients include Somnath Sharma (Poonch 1947), Abdul Hamid (1965), Arun Khetarpal (1971), Yogendra Singh Yadav (Kargil 1999).",PVC,Param Vir Chakra,gallantry,Maha Vir Chakra,Vir Chakra,Ashok Chakra,Shaurya Chakra,Kirti Chakra,military awards,bravery
188,General Knowledge,Regiments,Indian Infantry Regimental System,"The Indian Army maintains a regimental system with strong traditions. Major infantry regiments include: Brigade of Guards, Punjab Regiment, Grenadiers, Maratha Light Infantry, Rajput Regiment, Sikh Regiment, Sikh Light Infantry, Dogra Regiment, Garhwal Rifles, Kumaon Regiment, Assam Regiment, Bihar Regiment, Mahar Regiment, JAT Regiment, Rajputana Rifles, Naga Regiment, Ladakh Scouts. Each regiment has distinct traditions, cap badges, and geographic recruiting areas. Regimental identity builds fierce unit loyalty (izzat) which motivates soldiers in battle. Gurkha Rifles (5 regiments remaining with Indian Army) maintain Nepalese recruitment under the India-Nepal Treaty of 1947.",regiment,regimental system,infantry,Sikh Regiment,Garhwal Rifles,Gurkha,Punjab Regiment,Maratha,Rajput,regimental tradition
189,General Knowledge,Doctrine,Indian Army Doctrine Overview,"Indian Army doctrine published by Army Training Command (ARTRAC) is based on the concept of Ensuring Certain Victory. Key doctrinal concepts: Integrated Battle Groups (IBGs) — modular combined arms formations for faster mobilisation below division level. Network-Centric Warfare: integrating sensors, decision-makers, and weapons through digital communications. Two-Front Threat Doctrine: plans for simultaneous threat from China and Pakistan. Sub-conventional operations doctrine based on decades of experience in J&K and Northeast. Future doctrine focuses on space, cyber, and cognitive domains as new dimensions of warfare requiring non-traditional capabilities.",doctrine,IBG,Integrated Battle Group,network centric,two-front,sub-conventional,counter-insurgency,ARTRAC,future warfare,combined arms
